Name,Latest Chapter,Dated Released,depth,download_timeout,download_slot,download_latency,Link,Genre,Status,Rating,img-link
No.99: Ningen Omocha,Vol.1 Ch.3,"Jan 20,16",515,180.0,manganelo.com,0.36008572578430176,https://manganelo.com/manga/no99_ningen_omocha,"Drama,Fantasy,Historical,Supernatural,Yaoi",Ongoing,4.77,https://avt.mkklcdnv6temp.com/16/f/12-1583486412.jpg
Noiz,Vol.1 Ch.0,"Jan 20,16",515,180.0,manganelo.com,0.43082523345947266,https://manganelo.com/manga/noiz,"Drama,One shot,Shoujo,Shounen,Supernatural",Completed,5,https://avt.mkklcdnv6temp.com/16/e/12-1583486411.jpg
No Toy,Vol.1 Ch.0,"Jan 20,16",515,180.0,manganelo.com,0.30998849868774414,https://manganelo.com/manga/no_toy,"One shot,Smut,Yaoi",Completed,4.54,https://avt.mkklcdnv6temp.com/16/g/12-1583486413.jpg
No Competition,Vol.1 Ch.0,"Jan 20,16",515,180.0,manganelo.com,0.2916290760040283,https://manganelo.com/manga/no_competition,"Josei,One shot,Romance",Completed,4.79,https://avt.mkklcdnv6temp.com/16/h/12-1583486415.jpg
Nishimachi Shinryoujo No Himitsu - The Secret Of Fuyuki,Vol.1 Ch.7,"Jan 20,16",515,180.0,manganelo.com,0.3020942211151123,https://manganelo.com/manga/nishimachi_shinryoujo_no_himitsu_the_secret_of_fuyuki,"Drama,Psychological,Romance,Supernatural,Yaoi",Completed,4.8,https://avt.mkklcdnv6temp.com/16/j/12-1583486417.jpg
No Access No!,Vol.1 Ch.4,"Jan 20,16",515,180.0,manganelo.com,0.3304789066314697,https://manganelo.com/manga/no_access_no,"Romance,Shoujo",Ongoing,5,https://avt.mkklcdnv6temp.com/16/i/12-1583486416.jpg
Niresaki Kyouju No Hirusagari No Kenkyuushitsu,Vol.1 Ch.5.5 : The Circumstances Of An Early Afternoon,"Jan 20,16",515,180.0,manganelo.com,0.38480138778686523,https://manganelo.com/manga/niresaki_kyouju_no_hirusagari_no_kenkyuushitsu,"Mystery,Yaoi",Completed,4.6,https://avt.mkklcdnv6temp.com/16/k/13-1583486418.jpg
N.g!,Vol.1 Ch.3,"Jan 20,16",511,180.0,manganelo.com,0.35263514518737793,https://manganelo.com/manga/ng,"Gender bender,Shounen ai",Ongoing - No Set Relea,4,https://avt.mkklcdnv6temp.com/19/i/12-1583486529.jpg
Flying Flower,Vol.2 Chapter 13,"Jan 20,16",513,180.0,manganelo.com,0.403853178024292,https://manganelo.com/manga/flying_flower,"Comedy,Romance,Shoujo,Slice of life",Ongoing,5,https://avt.mkklcdnv6temp.com/15/i/6-1583474762.jpg
Kokuin,Vol.1 Chapter 4,"Jan 20,16",510,180.0,manganelo.com,0.3720698356628418,https://manganelo.com/manga/kokuin,"Drama,Romance,School life,Sci fi,Yaoi",Ongoing,4.33,https://avt.mkklcdnv6temp.com/19/q/9-1583480853.jpg
Hayabusa (Roppongi Aya),Vol.1 Chapter 4.5 : Hayabusa Princess,"Jan 20,16",516,180.0,manganelo.com,0.3088681697845459,https://manganelo.com/manga/hayabusa_roppongi_aya,"Drama,Romance,Shoujo",Completed,5,https://avt.mkklcdnv6temp.com/15/p/9-1583480686.jpg
Fukanzen Shinsei Kikan Iris,Chapter 4 : Mock Battle,"Jan 20,16",516,180.0,manganelo.com,0.31467652320861816,https://manganelo.com/manga/fukanzen_shinsei_kikan_iris,"Comedy,Ecchi,Romance,School life,Shounen,Supernatural",Ongoing,4.62,https://avt.mkklcdnv6temp.com/14/c/6-1583474698.jpg
Fujunna Renai,Vol.1 Chapter 3,"Jan 20,16",516,180.0,manganelo.com,0.36632490158081055,https://manganelo.com/manga/fujunna_renai,"Drama,School life,Shounen ai,Slice of life",Completed,5,https://avt.mkklcdnv6temp.com/14/e/6-1583474702.jpg
Glory Age,Vol.2 Ch.7,"Jan 20,16",516,180.0,manganelo.com,0.31945300102233887,https://manganelo.com/manga/glory_age,"Drama,Fantasy,Shoujo,Shounen ai",Ongoing,5,https://avt.mkklcdnv6temp.com/15/r/9-1583480689.jpg
Tenshi No Parabola,Vol.1 Ch.3 : The Asking Her(?) Favors Chapter,"Jan 20,16",516,180.0,manganelo.com,0.34021782875061035,https://manganelo.com/manga/tenshi_no_parabola,"Comedy,Gender bender,One shot,Romance,School life,Yaoi",Ongoing,4.83,https://avt.mkklcdnv6temp.com/15/s/9-1583480690.jpg
Watashi No + Okusuri,Vol.1 Chapter 5B,"Jan 20,16",516,180.0,manganelo.com,0.338869571685791,https://manganelo.com/manga/watashi_no__okusuri,"Comedy,Fantasy,Romance,School life,Shoujo,Supernatural",Completed,5,https://avt.mkklcdnv6temp.com/38/f/4-1583471256.jpg
Kidou Senshi Gundam - Gyakushuu No Char - Beyond The Time,Vol.2 Chapter 11 : Psycho-Field,"Jan 20,16",516,180.0,manganelo.com,0.3400990962982178,https://manganelo.com/manga/kidou_senshi_gundam_gyakushuu_no_char_beyond_the_time,"Mecha,Shounen",Completed,5,https://avt.mkklcdnv6temp.com/15/t/9-1583480692.jpg
Amai Amai Koi O Seyo.,Chapter 3,"Jan 20,16",516,180.0,manganelo.com,0.37296056747436523,https://manganelo.com/manga/amai_amai_koi_o_seyo,"Comedy,Romance,Shoujo",Ongoing,4.87,https://avt.mkklcdnv6temp.com/15/u/9-1583480693.jpg
Kidou Senshi V Gundam Gaiden,Vol.1 Ch.1 : Mobile Suit Victory Gundam Side Story,"Jan 20,16",516,180.0,manganelo.com,0.3418619632720947,https://manganelo.com/manga/kidou_senshi_v_gundam_gaiden,"Action,Mecha,Sci fi,Shounen",Ongoing,5,https://avt.mkklcdnv6temp.com/15/x/9-1583480697.jpg
Ijiwaru Na Kuchizuke,Vol.1 Chapter 8 : Extra [End],"Jan 20,16",516,180.0,manganelo.com,0.34557580947875977,https://manganelo.com/manga/vg892104,"School life,Yaoi",Completed,4.92,https://avt.mkklcdnv6temp.com/11/n/3-1583468093.jpg
Nae-Soong 9Th Grade Project,Vol.5 Ch.18,"Jan 20,16",516,180.0,manganelo.com,0.4335823059082031,https://manganelo.com/manga/naesoong_9th_grade_project,"Comedy,Romance,School life,Shoujo",Ongoing,5,https://avt.mkklcdnv6temp.com/15/v/9-1583480694.jpg
Never Complex,Vol.1 Chapter 6- : The Beloved Cowboy [End],"Jan 20,16",516,180.0,manganelo.com,0.3457512855529785,https://manganelo.com/manga/never_complex,"Drama,Romance,Slice of life,Yaoi",Completed,4.68,https://avt.mkklcdnv6temp.com/15/y/9-1583480698.jpg
Fujimi Orchestra,Vol.1 Ch.5 : Do You Like The Concert? Vol. 2,"Jan 20,16",516,180.0,manganelo.com,0.3392057418823242,https://manganelo.com/manga/fujimi_orchestra,"Drama,Shoujo,Yaoi",Completed,4.76,https://avt.mkklcdnv6temp.com/14/f/6-1583474704.jpg
Fuhoni!,Vol.2 Chapter 10,"Jan 20,16",516,180.0,manganelo.com,0.34103822708129883,https://manganelo.com/manga/fuhoni,"Comedy,Drama,Romance,Yaoi",Ongoing,4.91,https://avt.mkklcdnv6temp.com/14/g/6-1583474708.jpg
Zig*zag,Vol.7 Ch.29,"Jan 20,16",516,180.0,manganelo.com,0.35103869438171387,https://manganelo.com/manga/zigzag,"Comedy,Drama,Romance,School life,Shoujo",Ongoing,4.6,https://avt.mkklcdnv6temp.com/15/z/9-1583480699.jpg
Fu.shi.gi No Rin,Vol.1 Chapter 1,"Jan 20,16",516,180.0,manganelo.com,0.32115626335144043,https://manganelo.com/manga/fushigi_no_rin,"Fantasy,Shoujo",Ongoing,4.33,https://avt.mkklcdnv6temp.com/14/j/6-1583474717.jpg
Fudanshism - Fudanshi Shugi,Vol.2 Chapter 17 : Direct Hit! Shopping Pink!!,"Jan 20,16",516,180.0,manganelo.com,0.30816054344177246,https://manganelo.com/manga/fudanshism_fudanshi_shugi,"Comedy,Ecchi,Gender bender,Romance,School life,Seinen,Slice of life",Ongoing - No Set Relea,5,https://avt.mkklcdnv6temp.com/14/i/6-1583474716.jpg
Fu Junai,Vol.1 Chapter 6 : [Extra] How Shinohara-San Spends His Weekend,"Jan 20,16",516,180.0,manganelo.com,0.3410477638244629,https://manganelo.com/manga/fu_junai,"Comedy,Josei,One shot,Romance,Smut",Completed,4.61,https://avt.mkklcdnv6temp.com/48/c/3-1583469573.jpg
Okosama Brat,Vol.1 Ch.0 : Love Is Jealousy,"Jan 20,16",516,180.0,manganelo.com,0.332446813583374,https://manganelo.com/manga/okosama_brat,"One shot,Romance,Shoujo",Completed,4.6,https://avt.mkklcdnv6temp.com/14/v/12-1583486356.jpg
Kidou Senshi Gundam - Solomon No Akumu,Ch.0 : [Oneshot],"Jan 20,16",517,180.0,manganelo.com,0.29467320442199707,https://manganelo.com/manga/kidou_senshi_gundam_solomon_no_akumu,"Action,Mecha,One shot",Completed,4.64,https://avt.mkklcdnv6temp.com/14/z/9-1583480662.jpg
Okubyou Na Junjou,Vol.1 Ch.0,"Jan 20,16",516,180.0,manganelo.com,0.41088294982910156,https://manganelo.com/manga/okubyou_na_junjou,"Mature,Yaoi",Completed,4.45,https://avt.mkklcdnv6temp.com/14/u/12-1583486355.jpg
Okome-Chan,Vol.1 Ch.8,"Jan 20,16",516,180.0,manganelo.com,0.4816150665283203,https://manganelo.com/manga/okomechan,"Comedy,Romance,Shounen ai",Ongoing,5,https://avt.mkklcdnv6temp.com/14/w/12-1583486358.jpg
Okujou Hime,Vol.4 Ch.21,"Jan 20,16",517,180.0,manganelo.com,0.3392930030822754,https://manganelo.com/manga/okujou_hime,"Drama,Romance,School life,Shounen",Completed,4.33,https://avt.mkklcdnv6temp.com/14/s/12-1583486352.jpg
Omae No Toriko,Vol.1 Ch.7 : Yours (Story 1 - Epilogue),"Jan 20,16",517,180.0,manganelo.com,0.4241623878479004,https://manganelo.com/manga/read_omae_no_toriko,"Action,Adult,Adventure,Mature,Yaoi",Ongoing,4.89,https://avt.mkklcdnv6temp.com/14/r/13-1583486351.jpg
Kanojo Wo Mamoru 51 No Houhou,Vol.5 Ch.49 : 5 Years Later,"Jan 20,16",516,180.0,manganelo.com,0.6013984680175781,https://manganelo.com/manga/kanojo_wo_mamoru_51_no_houhou,"Action,Drama,Mature,Romance,Seinen,Tragedy",Completed,4.81,https://avt.mkklcdnv6temp.com/16/a/9-1583480701.jpg
Full Moon,Vol.2 Chapter 6,"Jan 20,16",517,180.0,manganelo.com,0.3777892589569092,https://manganelo.com/manga/read_full_moon,"Action,Adult,Cooking,Romance,Shounen,Supernatural",Ongoing,5,https://avt.mkklcdnv6temp.com/13/t/6-1583474669.jpg
Full Metal Panic! Sigma,"Vol.19 Chapter 90 : Always, Stand By Me [End]","Jan 20,16",517,180.0,manganelo.com,0.36359739303588867,https://manganelo.com/manga/full_metal_panic_sigma,"Action,Comedy,Drama,Mecha,Romance,Sci fi,Shounen",Completed,4.85,https://avt.mkklcdnv6temp.com/47/u/3-1583469559.jpg
Okujou Fuukei,Vol.1 Ch.8 : The Andou Circuit,"Jan 20,16",517,180.0,manganelo.com,0.42000794410705566,https://manganelo.com/manga/okujou_fuukei,"Shounen ai,Yaoi",Completed,4.92,https://avt.mkklcdnv6temp.com/14/t/12-1583486353.jpg
Full Metal Panic! Overload,Vol.5 Chapter 29 : The Roar Of The Bombs Is For Them,"Jan 20,16",517,180.0,manganelo.com,0.49391746520996094,https://manganelo.com/manga/full_metal_panic_overload,"Action,Comedy,Drama,Mecha,Sci fi,Shounen",Completed,4.43,https://avt.mkklcdnv6temp.com/47/v/3-1583469561.jpg
Full Metal Panic! Comic Mission,Vol.4 Chapter 28.5 : Extra Mission - Very Difficult To Follow The Steps To Romance!!?,"Jan 20,16",517,180.0,manganelo.com,0.4226868152618408,https://manganelo.com/manga/full_metal_panic_comic_mission,"Action,Comedy,Romance,School life,Shounen",Ongoing,5,https://avt.mkklcdnv6temp.com/13/u/6-1583474671.jpg
Full Metal Panic!,Chapter 57,"Jan 20,16",517,180.0,manganelo.com,0.38659238815307617,https://manganelo.com/manga/full_metal_panic,"Action,Comedy,Mecha,Romance,School life,Shounen",Completed,4.95,https://avt.mkklcdnv6temp.com/47/w/3-1583469562.jpg
Sayonara Kodomotachi,Ch.0,"Jan 20,16",517,180.0,manganelo.com,0.3754744529724121,https://manganelo.com/manga/sayonara_kodomotachi,"Drama,Gender bender,One shot,Psychological,Shoujo",Completed,4.53,https://avt.mkklcdnv6temp.com/14/o/9-1583480648.jpg
Hime Koi (Nakajou Hisaya),Chapter 0,"Jan 20,16",517,180.0,manganelo.com,0.4586656093597412,https://manganelo.com/manga/hime_koi_nakajou_hisaya,"One shot,Romance,Shoujo",Completed,4.42,https://avt.mkklcdnv6temp.com/14/m/9-1583480645.jpg
Dengeki Daisy,Vol.11 Chapter 75.8 : Daisy Special Episode 2,"Jan 20,16",517,180.0,manganelo.com,0.32547879219055176,https://manganelo.com/manga/read_dengeki_daisy,"Action,Adult,Adventure,Comedy,Cooking,Drama,Mystery,Romance,School life,Shoujo,Slice of life",Completed,4.78,https://avt.mkklcdnv6temp.com/2/o/2-1583465789.jpg
Shiranui Kitanroku,Chapter 7.5 : Extra,"Jan 20,16",517,180.0,manganelo.com,0.4969961643218994,https://manganelo.com/manga/shiranui_kitanroku,"Horror,Mystery,Shoujo,Supernatural,Tragedy",Completed,5,https://avt.mkklcdnv6temp.com/14/n/9-1583480647.jpg
Rensou No Aria,Vol.1 Ch.5,"Jan 20,16",517,180.0,manganelo.com,0.37856006622314453,https://manganelo.com/manga/rensou_no_aria,"Action,Comedy,Romance,Shoujo",Completed,4.95,https://avt.mkklcdnv6temp.com/37/x/4-1583471244.jpg
The Poet Who Buys Words,Chapter 3,"Jan 20,16",517,180.0,manganelo.com,0.3400576114654541,https://manganelo.com/manga/the_poet_who_buys_words,"Drama,Fantasy,Historical,Shoujo",Completed,3.33,https://avt.mkklcdnv6temp.com/14/s/9-1583480653.jpg
Ikiru,Ch.0 : [Oneshot],"Jan 20,16",517,180.0,manganelo.com,0.4294555187225342,https://manganelo.com/manga/ikiru,"Drama,One shot,Seinen,Slice of life",Completed,5,https://avt.mkklcdnv6temp.com/14/r/10-1583480652.jpg
Scientia,Vol.1 Ch.7,"Jan 20,16",517,180.0,manganelo.com,0.41399216651916504,https://manganelo.com/manga/scientia,"Romance,Sci fi,Seinen,Slice of life",Completed,4.92,https://avt.mkklcdnv6temp.com/14/t/9-1583480654.jpg
Shuukaku No Juunigatsu,Vol.2 Chapter 12 : After The Festival [End],"Jan 20,16",517,180.0,manganelo.com,0.49372053146362305,https://manganelo.com/manga/shuukaku_no_juunigatsu,"Comedy,Drama,Romance,Shounen",Ongoing,4.6,https://avt.mkklcdnv6temp.com/2/q/2-1583465792.jpg
Ressentiment,Vol.4 Ch.49 : Goodbye,"Jan 20,16",517,180.0,manganelo.com,0.502934455871582,https://manganelo.com/manga/ressentiment,"Comedy,Drama,Ecchi,Mature,Romance,Sci fi,Seinen",Completed,4.19,https://avt.mkklcdnv6temp.com/37/y/4-1583471245.jpg
Tackle Shoujo,Ch.0,"Jan 20,16",517,180.0,manganelo.com,0.5017240047454834,https://manganelo.com/manga/tackle_shoujo,"Comedy,Ecchi,One shot,Romance,School life,Seinen",Completed,4.92,https://avt.mkklcdnv6temp.com/37/z/4-1583471247.jpg
Usotsuki Lily (Yamada Torico),Ch.0 : [Oneshot],"Jan 20,16",517,180.0,manganelo.com,0.5004239082336426,https://manganelo.com/manga/usotsuki_lily_yamada_torico,"Comedy,Gender bender,One shot,Shounen ai",Completed,5,https://avt.mkklcdnv6temp.com/38/a/4-1583471248.jpg
Mine,Ch.0,"Jan 20,16",517,180.0,manganelo.com,0.491422176361084,https://manganelo.com/manga/mine,"One shot,Romance,School life,Shoujo ai,Yuri",Completed,4.95,https://avt.mkklcdnv6temp.com/14/w/9-1583480658.jpg
Ore No Shita De Agake,Vol.1 Ch.4 : Love Price ~ Yoshioka's Episode [End],"Jan 20,16",518,180.0,manganelo.com,0.3828408718109131,https://manganelo.com/manga/ore_no_shita_de_agake,Yaoi,Completed,4.83,https://avt.mkklcdnv6temp.com/13/j/12-1583486305.jpg
Ore No Mune De Sake,Vol.1 Ch.6 : Extra,"Jan 20,16",518,180.0,manganelo.com,0.3432483673095703,https://manganelo.com/manga/ore_no_mune_de_sake,Yaoi,Completed,4.68,https://avt.mkklcdnv6temp.com/13/k/12-1583486307.jpg
Ore Ni Kamauna!,Vol.1 Ch.3,"Jan 20,16",518,180.0,manganelo.com,0.34105443954467773,https://manganelo.com/manga/ore_ni_kamauna,Shounen ai,Ongoing,5,https://avt.mkklcdnv6temp.com/13/m/12-1583486309.jpg
Ore No Hanashi Wo Shiyouka,Vol.1 Ch.2 : Hana Yori Dango - Ore No Hanashi Wo Shiyouka,"Jan 20,16",518,180.0,manganelo.com,0.40314650535583496,https://manganelo.com/manga/ore_no_hanashi_wo_shiyouka,"Comedy,Romance,Shoujo",Completed,5,https://avt.mkklcdnv6temp.com/33/a/5-1583473195.jpg
Puppet Panic,Ch.0,"Jan 20,16",518,180.0,manganelo.com,0.3815131187438965,https://manganelo.com/manga/puppet_panic,"Comedy,Ecchi,Romance,Supernatural",Completed,4,https://avt.mkklcdnv6temp.com/37/w/4-1583471243.jpg
Ordinary,Vol.1 Ch.4 : Vector A Â€¢ B,"Jan 20,16",518,180.0,manganelo.com,0.3754844665527344,https://manganelo.com/manga/ordinary,"Action,Seinen",Completed,5,https://avt.mkklcdnv6temp.com/13/n/12-1583486310.jpg
Orangenia Na Hibi,Vol.1 Ch.6 : Call ~Final Stage~ [End],"Jan 20,16",518,180.0,manganelo.com,0.3437814712524414,https://manganelo.com/manga/orangenia_na_hibi,"Comedy,Yaoi",Completed,4.88,https://avt.mkklcdnv6temp.com/33/b/5-1583473197.jpg
Orange Yane No Chiisana Ie,Vol.8 Ch.64 : Mama And Papa's Wedding (End),"Jan 20,16",518,180.0,manganelo.com,0.3157615661621094,https://manganelo.com/manga/orange_yane_no_chiisana_ie,"Comedy,Drama,Josei,Romance,Seinen,Shoujo,Slice of life",Completed,4.71,https://avt.mkklcdnv6temp.com/33/c/5-1583473198.jpg
Ookami Kakushi - Fukahi No Shou,Vol.1 Ch.2.1 : Prelude,"Jan 20,16",518,180.0,manganelo.com,0.2777230739593506,https://manganelo.com/manga/ookami_kakushi_fukahi_no_shou,"Action,Horror,Mystery,Shounen",Ongoing,5,https://avt.mkklcdnv6temp.com/13/p/12-1583486313.jpg
Open Air,Vol.1 Ch.5,"Jan 20,16",518,180.0,manganelo.com,0.3602619171142578,https://manganelo.com/manga/open_air,"Drama,Shounen ai,Yaoi",Completed,4.93,https://avt.mkklcdnv6temp.com/13/o/12-1583486312.jpg
Fushigi Yuugi: Genbu Kaiden,Chapter 40 : A Hundred Years Of Love,"Jan 20,16",518,180.0,manganelo.com,0.279721736907959,https://manganelo.com/manga/fushigi_yuugi_genbu_kaiden,"Action,Adult,Adventure,Cooking,Doujinshi,Drama,Fantasy,Gender bender,Historical,Romance,Shoujo,Tragedy",Ongoing,4.62,https://avt.mkklcdnv6temp.com/13/k/6-1583474657.jpg
Onsen Wakusei,Vol.1 Ch.4 : Aqua's Recommendation! Onsen Specialty,"Jan 20,16",518,180.0,manganelo.com,0.307603120803833,https://manganelo.com/manga/onsen_wakusei,"Comedy,Ecchi,Sci fi,Seinen,Slice of life",Ongoing - No Set Relea,5,https://avt.mkklcdnv6temp.com/13/q/12-1583486315.jpg
Onsen Tarzan,Vol.1 Ch.8 : He's Still A Tarzen Even Without The Hot Spring{End},"Jan 20,16",518,180.0,manganelo.com,0.30662965774536133,https://manganelo.com/manga/onsen_tarzan,Yaoi,Completed,4.25,https://avt.mkklcdnv6temp.com/13/r/12-1583486316.jpg
Oo Seyo!! Sengoku Gakuen Seitokai,"Vol.1 Ch.8 : The Great Tea Party, Daichi, Daimon, Daikichi!","Jan 20,16",518,180.0,manganelo.com,0.3809518814086914,https://manganelo.com/manga/oo_seyo_sengoku_gakuen_seitokai,"Comedy,School life,Shounen",Completed,5,https://avt.mkklcdnv6temp.com/33/e/5-1583473201.jpg
Onnanokotte Honto Ni Mou,Vol.1 Ch.3,"Jan 20,16",518,180.0,manganelo.com,0.332291841506958,https://manganelo.com/manga/onnanokotte_honto_ni_mou,"Comedy,Romance,School life,Shoujo",Completed,5,https://avt.mkklcdnv6temp.com/33/f/5-1583473202.jpg
Onozomi No Mama Ni,Vol.1 Ch.6 : Extra (End),"Jan 20,16",518,180.0,manganelo.com,0.38489484786987305,https://manganelo.com/manga/onozomi_no_mama_ni,"One shot,Shounen ai,Yaoi",Completed,4.83,https://avt.mkklcdnv6temp.com/13/s/12-1583486317.jpg
Only You (Tohjoh Asami),Vol.1 Ch.7 : Chapters 7 & 8 - End,"Jan 20,16",518,180.0,manganelo.com,0.3253047466278076,https://manganelo.com/manga/only_you_tohjoh_asami,"Comedy,School life,Smut,Yaoi",Completed,4.56,https://avt.mkklcdnv6temp.com/33/h/5-1583473205.jpg
Onmyouji Ni Naru Houhou,Ch.1,"Jan 20,16",518,180.0,manganelo.com,0.3572986125946045,https://manganelo.com/manga/onmyouji_ni_naru_houhou,Comedy,Completed,5,https://avt.mkklcdnv6temp.com/33/g/5-1583473204.jpg
Only You (Fujiomi Karen),Vol.1 Ch.3 : Sweet Sweet Rain ~ Extra [End],"Jan 20,16",518,180.0,manganelo.com,0.28230905532836914,https://manganelo.com/manga/only_you_fujiomi_karen,Shounen ai,Completed,4.78,https://avt.mkklcdnv6temp.com/13/t/12-1583486318.jpg
Ohimesama Navigation,Vol.1 Ch.1,"Jan 20,16",519,180.0,manganelo.com,0.2925562858581543,https://manganelo.com/manga/ohimesama_navigation,"Adventure,Seinen",Ongoing,5,https://avt.mkklcdnv6temp.com/13/y/9-1583480625.jpg
Ichinensei Ni Nacchattara,Ch.59,"Jan 20,16",519,180.0,manganelo.com,0.3242471218109131,https://manganelo.com/manga/ichinensei_ni_nacchattara,"Comedy,Ecchi,Gender bender,School life",Ongoing,4.76,https://avt.mkklcdnv6temp.com/13/p/9-1583480613.jpg
Unbalance Ni Koishite,Ch.ibi-Manga : [Oneshot],"Jan 20,16",519,180.0,manganelo.com,0.33595705032348633,https://manganelo.com/manga/unbalance_ni_koishite,"One shot,Romance,School life,Shoujo",Completed,4.92,https://avt.mkklcdnv6temp.com/13/q/9-1583480615.jpg
Gyakushuu No Dragon Rider,Chapter 2 : A Splendid Emergency Meal,"Jan 20,16",519,180.0,manganelo.com,0.35279250144958496,https://manganelo.com/manga/gyakushuu_no_dragon_rider,"Action,Comedy,Drama,Ecchi,Fantasy,Martial arts,Shounen",Ongoing,5,https://avt.mkklcdnv6temp.com/13/a/9-1583480593.jpg
Hot Ice Tune,Chapter 0,"Jan 20,16",519,180.0,manganelo.com,0.32074999809265137,https://manganelo.com/manga/hot_ice_tune,"One shot,Romance,School life,Shoujo",Completed,4.33,https://avt.mkklcdnv6temp.com/13/c/9-1583480596.jpg
Mister Zipangu,Vol.1 Ch.2 : The Sleeping Ninja (Part 1),"Jan 20,16",519,180.0,manganelo.com,0.27803564071655273,https://manganelo.com/manga/jkrh125431567824723,"Comedy,Historical,Shounen",Ongoing,5,https://avt.mkklcdnv6temp.com/13/f/9-1583480599.jpg
Usagi No Tsuno,Vol.1 Ch.2,"Jan 20,16",519,180.0,manganelo.com,0.39172935485839844,https://manganelo.com/manga/usagi_no_tsuno,"Fantasy,School life,Seinen",Ongoing,5,https://avt.mkklcdnv6temp.com/13/b/9-1583480594.jpg
Peking Reijinshou,Vol.1 Chapter 3,"Jan 20,16",519,180.0,manganelo.com,0.31211280822753906,https://manganelo.com/manga/peking_reijinshou,"Drama,Historical,Josei",Ongoing,5,https://avt.mkklcdnv6temp.com/13/h/9-1583480602.jpg
Gakuen Heaven: Revolution,Vol.4 Chapter 18,"Jan 20,16",519,180.0,manganelo.com,0.3029513359069824,https://manganelo.com/manga/gakuen_heaven_revolution,"School life,Shoujo,Shounen ai",Completed,5,https://avt.mkklcdnv6temp.com/13/k/9-1583480605.jpg
Hana No Koe,Vol.1 Chapter 4 : The Serpent Princess's Sanctuary,"Jan 20,16",519,180.0,manganelo.com,0.3423647880554199,https://manganelo.com/manga/hana_no_koe,"Drama,Historical,Romance,Shoujo,Supernatural,Tragedy",Completed,5,https://avt.mkklcdnv6temp.com/13/g/9-1583480601.jpg
Kimi No Himitsu,Vol.1 Chapter 1 : Your Secret,"Jan 20,16",519,180.0,manganelo.com,0.2989621162414551,https://manganelo.com/manga/kimi_no_himitsu,"Romance,Shoujo",Ongoing,4.91,https://avt.mkklcdnv6temp.com/13/o/9-1583480612.jpg
Matsuri Connection,Ch.1 : Oneshot,"Jan 20,16",519,180.0,manganelo.com,0.30280208587646484,https://manganelo.com/manga/matsuri_connection,"Comedy,Fantasy,One shot,Seinen,Slice of life",Completed,5,https://avt.mkklcdnv6temp.com/2/j/2-1583465782.jpg
Blazblue - Chimelical Complex,Vol.2 Chapter 12 : Restriction 0 - Shift,"Jan 20,16",519,180.0,manganelo.com,0.3754885196685791,https://manganelo.com/manga/blazblue_chimelical_complex,"Action,Adventure,Shounen",Ongoing,4.56,https://avt.mkklcdnv6temp.com/13/m/9-1583480608.jpg
